[2024-11-06 21:39:07] [INFO    ] discord.client: logging in using static token
[2024-11-06 21:49:02] [DEBUG   ] discord.client: Dispatching event presence_update
[2024-11-06 21:49:02] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'PRESENCE_UPDATE', 's': 109, 'op': 0, 'd': {'user': {'id': '978320542195138660'}, 'status': 'online', 'guild_id': '1252996022020345877', 'client_status': {'desktop': 'online'}, 'broadcast': None, 'activities': [{'type': 0, 'timestamps': {'start': 1730922939072}, 'state': 'Working on a file:13:7', 'session_id': 'e0d7bb1745784101d82d05ada2d411af', 'name': 'Visual Studio Code', 'id': '18b3e75868844d6d', 'flags': 1, 'details': 'In a workspace - 0 problems found', 'created_at': 1730926142839, 'assets': {'small_text': 'Visual Studio Code', 'small_image': 'mp:external/Joitre7BBxO-F2IaS7R300AaAcixAvPu3WD1YchRgdc/https/raw.githubusercontent.com/LeonardSSH/vscord/main/assets/icons/vscode.png', 'large_text': 'Editing a MARKDOWN file', 'large_image': 'mp:external/upBsApcxBvN1KsYpnaBGo2gpIMtYbUQ9ZI90L8HdtgU/https/raw.githubusercontent.com/LeonardSSH/vscord/main/assets/icons/markdown.png'}, 'application_id': '810516608442695700'}]}}
[2024-11-06 21:49:02] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2024-11-06 21:49:02] [DEBUG   ] discord.client: Dispatching event presence_update
[2024-11-06 21:49:03] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'PRESENCE_UPDATE', 's': 110, 'op': 0, 'd': {'user': {'id': '978320542195138660'}, 'status': 'online', 'guild_id': '1279049561280872508', 'client_status': {'desktop': 'online'}, 'broadcast': None, 'activities': [{'type': 0, 'timestamps': {'start': 1730922939072}, 'state': 'Working on a file:13:6', 'session_id': 'e0d7bb1745784101d82d05ada2d411af', 'name': 'Visual Studio Code', 'id': '18b3e75868844d6d', 'flags': 1, 'details': 'In a workspace - 0 problems found', 'created_at': 1730926144103, 'assets': {'small_text': 'Visual Studio Code', 'small_image': 'mp:external/Joitre7BBxO-F2IaS7R300AaAcixAvPu3WD1YchRgdc/https/raw.githubusercontent.com/LeonardSSH/vscord/main/assets/icons/vscode.png', 'large_text': 'Editing a MARKDOWN file', 'large_image': 'mp:external/upBsApcxBvN1KsYpnaBGo2gpIMtYbUQ9ZI90L8HdtgU/https/raw.githubusercontent.com/LeonardSSH/vscord/main/assets/icons/markdown.png'}, 'application_id': '810516608442695700'}]}}
[2024-11-06 21:49:03] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2024-11-06 21:49:03] [DEBUG   ] discord.client: Dispatching event presence_update
[2024-11-06 21:49:03] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'PRESENCE_UPDATE', 's': 111, 'op': 0, 'd': {'user': {'id': '978320542195138660'}, 'status': 'online', 'guild_id': '1252996022020345877', 'client_status': {'desktop': 'online'}, 'broadcast': None, 'activities': [{'type': 0, 'timestamps': {'start': 1730922939072}, 'state': 'Working on a file:13:6', 'session_id': 'e0d7bb1745784101d82d05ada2d411af', 'name': 'Visual Studio Code', 'id': '18b3e75868844d6d', 'flags': 1, 'details': 'In a workspace - 0 problems found', 'created_at': 1730926144103, 'assets': {'small_text': 'Visual Studio Code', 'small_image': 'mp:external/Joitre7BBxO-F2IaS7R300AaAcixAvPu3WD1YchRgdc/https/raw.githubusercontent.com/LeonardSSH/vscord/main/assets/icons/vscode.png', 'large_text': 'Editing a MARKDOWN file', 'large_image': 'mp:external/upBsApcxBvN1KsYpnaBGo2gpIMtYbUQ9ZI90L8HdtgU/https/raw.githubusercontent.com/LeonardSSH/vscord/main/assets/icons/markdown.png'}, 'application_id': '810516608442695700'}]}}
[2024-11-06 21:49:03] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2024-11-06 21:49:03] [DEBUG   ] discord.client: Dispatching event presence_update
[2024-11-06 21:49:05] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'PRESENCE_UPDATE', 's': 112, 'op': 0, 'd': {'user': {'id': '978320542195138660'}, 'status': 'online', 'guild_id': '1252996022020345877', 'client_status': {'desktop': 'online'}, 'broadcast': None, 'activities': [{'type': 0, 'timestamps': {'start': 1730922939072}, 'state': 'Working on a file:13:41', 'session_id': 'e0d7bb1745784101d82d05ada2d411af', 'name': 'Visual Studio Code', 'id': '18b3e75868844d6d', 'flags': 1, 'details': 'In a workspace - 0 problems found', 'created_at': 1730926146112, 'assets': {'small_text': 'Visual Studio Code', 'small_image': 'mp:external/Joitre7BBxO-F2IaS7R300AaAcixAvPu3WD1YchRgdc/https/raw.githubusercontent.com/LeonardSSH/vscord/main/assets/icons/vscode.png', 'large_text': 'Editing a MARKDOWN file', 'large_image': 'mp:external/upBsApcxBvN1KsYpnaBGo2gpIMtYbUQ9ZI90L8HdtgU/https/raw.githubusercontent.com/LeonardSSH/vscord/main/assets/icons/markdown.png'}, 'application_id': '810516608442695700'}]}}
[2024-11-06 21:49:05] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2024-11-06 21:49:05] [DEBUG   ] discord.client: Dispatching event presence_update
[2024-11-06 21:49:05] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'PRESENCE_UPDATE', 's': 113, 'op': 0, 'd': {'user': {'id': '978320542195138660'}, 'status': 'online', 'guild_id': '1279049561280872508', 'client_status': {'desktop': 'online'}, 'broadcast': None, 'activities': [{'type': 0, 'timestamps': {'start': 1730922939072}, 'state': 'Working on a file:13:41', 'session_id': 'e0d7bb1745784101d82d05ada2d411af', 'name': 'Visual Studio Code', 'id': '18b3e75868844d6d', 'flags': 1, 'details': 'In a workspace - 0 problems found', 'created_at': 1730926146112, 'assets': {'small_text': 'Visual Studio Code', 'small_image': 'mp:external/Joitre7BBxO-F2IaS7R300AaAcixAvPu3WD1YchRgdc/https/raw.githubusercontent.com/LeonardSSH/vscord/main/assets/icons/vscode.png', 'large_text': 'Editing a MARKDOWN file', 'large_image': 'mp:external/upBsApcxBvN1KsYpnaBGo2gpIMtYbUQ9ZI90L8HdtgU/https/raw.githubusercontent.com/LeonardSSH/vscord/main/assets/icons/markdown.png'}, 'application_id': '810516608442695700'}]}}
[2024-11-06 21:49:05] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2024-11-06 21:49:05] [DEBUG   ] discord.client: Dispatching event presence_update
[2024-11-06 21:49:08] [DEBUG   ] discord.client: Dispatching event wavelink_stats_update
[2024-11-06 21:49:10] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'PRESENCE_UPDATE', 's': 114, 'op': 0, 'd': {'user': {'id': '978320542195138660'}, 'status': 'online', 'guild_id': '1279049561280872508', 'client_status': {'desktop': 'online'}, 'broadcast': None, 'activities': [{'type': 0, 'timestamps': {'start': 1730922939072}, 'state': 'Working on a file:10:1', 'session_id': 'e0d7bb1745784101d82d05ada2d411af', 'name': 'Visual Studio Code', 'id': '18b3e75868844d6d', 'flags': 1, 'details': 'In a workspace - 0 problems found', 'created_at': 1730926150573, 'assets': {'small_text': 'Visual Studio Code', 'small_image': 'mp:external/Joitre7BBxO-F2IaS7R300AaAcixAvPu3WD1YchRgdc/https/raw.githubusercontent.com/LeonardSSH/vscord/main/assets/icons/vscode.png', 'large_text': 'Editing a MARKDOWN file', 'large_image': 'mp:external/upBsApcxBvN1KsYpnaBGo2gpIMtYbUQ9ZI90L8HdtgU/https/raw.githubusercontent.com/LeonardSSH/vscord/main/assets/icons/markdown.png'}, 'application_id': '810516608442695700'}]}}
[2024-11-06 21:49:10] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2024-11-06 21:49:10] [DEBUG   ] discord.client: Dispatching event presence_update
[2024-11-06 21:49:10] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'PRESENCE_UPDATE', 's': 115, 'op': 0, 'd': {'user': {'id': '978320542195138660'}, 'status': 'online', 'guild_id': '1252996022020345877', 'client_status': {'desktop': 'online'}, 'broadcast': None, 'activities': [{'type': 0, 'timestamps': {'start': 1730922939072}, 'state': 'Working on a file:10:1', 'session_id': 'e0d7bb1745784101d82d05ada2d411af', 'name': 'Visual Studio Code', 'id': '18b3e75868844d6d', 'flags': 1, 'details': 'In a workspace - 0 problems found', 'created_at': 1730926150573, 'assets': {'small_text': 'Visual Studio Code', 'small_image': 'mp:external/Joitre7BBxO-F2IaS7R300AaAcixAvPu3WD1YchRgdc/https/raw.githubusercontent.com/LeonardSSH/vscord/main/assets/icons/vscode.png', 'large_text': 'Editing a MARKDOWN file', 'large_image': 'mp:external/upBsApcxBvN1KsYpnaBGo2gpIMtYbUQ9ZI90L8HdtgU/https/raw.githubusercontent.com/LeonardSSH/vscord/main/assets/icons/markdown.png'}, 'application_id': '810516608442695700'}]}}
[2024-11-06 21:49:10] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2024-11-06 21:49:10] [DEBUG   ] discord.client: Dispatching event presence_update
[2024-11-06 21:49:12] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'PRESENCE_UPDATE', 's': 116, 'op': 0, 'd': {'user': {'id': '978320542195138660'}, 'status': 'online', 'guild_id': '1252996022020345877', 'client_status': {'desktop': 'online'}, 'broadcast': None, 'activities': [{'type': 0, 'timestamps': {'start': 1730922939072}, 'state': 'Working on a file:1:3', 'session_id': 'e0d7bb1745784101d82d05ada2d411af', 'name': 'Visual Studio Code', 'id': '18b3e75868844d6d', 'flags': 1, 'details': 'In a workspace - 0 problems found', 'created_at': 1730926152574, 'assets': {'small_text': 'Visual Studio Code', 'small_image': 'mp:external/Joitre7BBxO-F2IaS7R300AaAcixAvPu3WD1YchRgdc/https/raw.githubusercontent.com/LeonardSSH/vscord/main/assets/icons/vscode.png', 'large_text': 'Editing a MARKDOWN file', 'large_image': 'mp:external/upBsApcxBvN1KsYpnaBGo2gpIMtYbUQ9ZI90L8HdtgU/https/raw.githubusercontent.com/LeonardSSH/vscord/main/assets/icons/markdown.png'}, 'application_id': '810516608442695700'}]}}
[2024-11-06 21:49:12] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2024-11-06 21:49:12] [DEBUG   ] discord.client: Dispatching event presence_update
[2024-11-06 21:49:12] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'PRESENCE_UPDATE', 's': 117, 'op': 0, 'd': {'user': {'id': '978320542195138660'}, 'status': 'online', 'guild_id': '1279049561280872508', 'client_status': {'desktop': 'online'}, 'broadcast': None, 'activities': [{'type': 0, 'timestamps': {'start': 1730922939072}, 'state': 'Working on a file:1:3', 'session_id': 'e0d7bb1745784101d82d05ada2d411af', 'name': 'Visual Studio Code', 'id': '18b3e75868844d6d', 'flags': 1, 'details': 'In a workspace - 0 problems found', 'created_at': 1730926152574, 'assets': {'small_text': 'Visual Studio Code', 'small_image': 'mp:external/Joitre7BBxO-F2IaS7R300AaAcixAvPu3WD1YchRgdc/https/raw.githubusercontent.com/LeonardSSH/vscord/main/assets/icons/vscode.png', 'large_text': 'Editing a MARKDOWN file', 'large_image': 'mp:external/upBsApcxBvN1KsYpnaBGo2gpIMtYbUQ9ZI90L8HdtgU/https/raw.githubusercontent.com/LeonardSSH/vscord/main/assets/icons/markdown.png'}, 'application_id': '810516608442695700'}]}}
[2024-11-06 21:49:12] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2024-11-06 21:49:12] [DEBUG   ] discord.client: Dispatching event presence_update
[2024-11-06 21:49:22] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'PRESENCE_UPDATE', 's': 118, 'op': 0, 'd': {'user': {'id': '978320542195138660'}, 'status': 'online', 'guild_id': '1252996022020345877', 'client_status': {'desktop': 'online'}, 'broadcast': None, 'activities': [{'type': 0, 'timestamps': {'start': 1730922939072}, 'state': 'Working on a file:1:7', 'session_id': 'e0d7bb1745784101d82d05ada2d411af', 'name': 'Visual Studio Code', 'id': '18b3e75868844d6d', 'flags': 1, 'details': 'In a workspace - 0 problems found', 'created_at': 1730926162837, 'assets': {'small_text': 'Visual Studio Code', 'small_image': 'mp:external/Joitre7BBxO-F2IaS7R300AaAcixAvPu3WD1YchRgdc/https/raw.githubusercontent.com/LeonardSSH/vscord/main/assets/icons/vscode.png', 'large_text': 'Editing a MARKDOWN file', 'large_image': 'mp:external/upBsApcxBvN1KsYpnaBGo2gpIMtYbUQ9ZI90L8HdtgU/https/raw.githubusercontent.com/LeonardSSH/vscord/main/assets/icons/markdown.png'}, 'application_id': '810516608442695700'}]}}
[2024-11-06 21:49:22] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2024-11-06 21:49:22] [DEBUG   ] discord.client: Dispatching event presence_update
[2024-11-06 21:49:22] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'PRESENCE_UPDATE', 's': 119, 'op': 0, 'd': {'user': {'id': '978320542195138660'}, 'status': 'online', 'guild_id': '1279049561280872508', 'client_status': {'desktop': 'online'}, 'broadcast': None, 'activities': [{'type': 0, 'timestamps': {'start': 1730922939072}, 'state': 'Working on a file:1:7', 'session_id': 'e0d7bb1745784101d82d05ada2d411af', 'name': 'Visual Studio Code', 'id': '18b3e75868844d6d', 'flags': 1, 'details': 'In a workspace - 0 problems found', 'created_at': 1730926162837, 'assets': {'small_text': 'Visual Studio Code', 'small_image': 'mp:external/Joitre7BBxO-F2IaS7R300AaAcixAvPu3WD1YchRgdc/https/raw.githubusercontent.com/LeonardSSH/vscord/main/assets/icons/vscode.png', 'large_text': 'Editing a MARKDOWN file', 'large_image': 'mp:external/upBsApcxBvN1KsYpnaBGo2gpIMtYbUQ9ZI90L8HdtgU/https/raw.githubusercontent.com/LeonardSSH/vscord/main/assets/icons/markdown.png'}, 'application_id': '810516608442695700'}]}}
[2024-11-06 21:49:22] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2024-11-06 21:49:22] [DEBUG   ] discord.client: Dispatching event presence_update
[2024-11-06 21:49:23] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'PRESENCE_UPDATE', 's': 120, 'op': 0, 'd': {'user': {'id': '978320542195138660'}, 'status': 'online', 'guild_id': '1279049561280872508', 'client_status': {'desktop': 'online'}, 'broadcast': None, 'activities': [{'type': 0, 'timestamps': {'start': 1730922939072}, 'session_id': 'e0d7bb1745784101d82d05ada2d411af', 'name': 'Visual Studio Code', 'id': '18b3e75868844d6d', 'flags': 1, 'details': 'Not in a file!', 'created_at': 1730926164160, 'assets': {'small_text': 'Snoozin...', 'small_image': 'mp:external/Y6xAhARpHfRM8Bkdw0a1ZkbTAIXqKJFmrSAvHjKs6B0/https/raw.githubusercontent.com/LeonardSSH/vscord/main/assets/icons/idle.png', 'large_image': 'mp:external/ByjawWsm2QtMAOa2doThD3bIfP42xs9pmNqRE9rs1X4/https/raw.githubusercontent.com/LeonardSSH/vscord/main/assets/icons/idle-vscode.png'}, 'application_id': '810516608442695700'}]}}
[2024-11-06 21:49:23] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2024-11-06 21:49:23] [DEBUG   ] discord.client: Dispatching event presence_update
[2024-11-06 21:49:23] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'PRESENCE_UPDATE', 's': 121, 'op': 0, 'd': {'user': {'id': '978320542195138660'}, 'status': 'online', 'guild_id': '1252996022020345877', 'client_status': {'desktop': 'online'}, 'broadcast': None, 'activities': [{'type': 0, 'timestamps': {'start': 1730922939072}, 'session_id': 'e0d7bb1745784101d82d05ada2d411af', 'name': 'Visual Studio Code', 'id': '18b3e75868844d6d', 'flags': 1, 'details': 'Not in a file!', 'created_at': 1730926164160, 'assets': {'small_text': 'Snoozin...', 'small_image': 'mp:external/Y6xAhARpHfRM8Bkdw0a1ZkbTAIXqKJFmrSAvHjKs6B0/https/raw.githubusercontent.com/LeonardSSH/vscord/main/assets/icons/idle.png', 'large_image': 'mp:external/ByjawWsm2QtMAOa2doThD3bIfP42xs9pmNqRE9rs1X4/https/raw.githubusercontent.com/LeonardSSH/vscord/main/assets/icons/idle-vscode.png'}, 'application_id': '810516608442695700'}]}}
[2024-11-06 21:49:23] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2024-11-06 21:49:23] [DEBUG   ] discord.client: Dispatching event presence_update
[2024-11-06 21:49:25] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'PRESENCE_UPDATE', 's': 122, 'op': 0, 'd': {'user': {'id': '978320542195138660'}, 'status': 'online', 'guild_id': '1279049561280872508', 'client_status': {'desktop': 'online'}, 'broadcast': None, 'activities': [{'type': 0, 'timestamps': {'start': 1730922939072}, 'state': 'Working on a file:10:1', 'session_id': 'e0d7bb1745784101d82d05ada2d411af', 'name': 'Visual Studio Code', 'id': '18b3e75868844d6d', 'flags': 1, 'details': 'In a workspace - 0 problems found', 'created_at': 1730926166106, 'assets': {'small_text': 'Visual Studio Code', 'small_image': 'mp:external/Joitre7BBxO-F2IaS7R300AaAcixAvPu3WD1YchRgdc/https/raw.githubusercontent.com/LeonardSSH/vscord/main/assets/icons/vscode.png', 'large_text': 'Editing a MARKDOWN file', 'large_image': 'mp:external/upBsApcxBvN1KsYpnaBGo2gpIMtYbUQ9ZI90L8HdtgU/https/raw.githubusercontent.com/LeonardSSH/vscord/main/assets/icons/markdown.png'}, 'application_id': '810516608442695700'}]}}
[2024-11-06 21:49:25] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2024-11-06 21:49:25] [DEBUG   ] discord.client: Dispatching event presence_update
[2024-11-06 21:49:25] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'PRESENCE_UPDATE', 's': 123, 'op': 0, 'd': {'user': {'id': '978320542195138660'}, 'status': 'online', 'guild_id': '1252996022020345877', 'client_status': {'desktop': 'online'}, 'broadcast': None, 'activities': [{'type': 0, 'timestamps': {'start': 1730922939072}, 'state': 'Working on a file:10:1', 'session_id': 'e0d7bb1745784101d82d05ada2d411af', 'name': 'Visual Studio Code', 'id': '18b3e75868844d6d', 'flags': 1, 'details': 'In a workspace - 0 problems found', 'created_at': 1730926166106, 'assets': {'small_text': 'Visual Studio Code', 'small_image': 'mp:external/Joitre7BBxO-F2IaS7R300AaAcixAvPu3WD1YchRgdc/https/raw.githubusercontent.com/LeonardSSH/vscord/main/assets/icons/vscode.png', 'large_text': 'Editing a MARKDOWN file', 'large_image': 'mp:external/upBsApcxBvN1KsYpnaBGo2gpIMtYbUQ9ZI90L8HdtgU/https/raw.githubusercontent.com/LeonardSSH/vscord/main/assets/icons/markdown.png'}, 'application_id': '810516608442695700'}]}}
[2024-11-06 21:49:25] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2024-11-06 21:49:25] [DEBUG   ] discord.client: Dispatching event presence_update
[2024-11-06 21:49:27] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 123.
[2024-11-06 21:49:27] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2024-11-06 21:49:30] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'PRESENCE_UPDATE', 's': 124, 'op': 0, 'd': {'user': {'id': '978320542195138660'}, 'status': 'online', 'guild_id': '1252996022020345877', 'client_status': {'desktop': 'online'}, 'broadcast': None, 'activities': [{'type': 0, 'timestamps': {'start': 1730922939072}, 'state': 'Working on a file:14:41', 'session_id': 'e0d7bb1745784101d82d05ada2d411af', 'name': 'Visual Studio Code', 'id': '18b3e75868844d6d', 'flags': 1, 'details': 'In a workspace - 0 problems found', 'created_at': 1730926170568, 'assets': {'small_text': 'Visual Studio Code', 'small_image': 'mp:external/Joitre7BBxO-F2IaS7R300AaAcixAvPu3WD1YchRgdc/https/raw.githubusercontent.com/LeonardSSH/vscord/main/assets/icons/vscode.png', 'large_text': 'Editing a MARKDOWN file', 'large_image': 'mp:external/upBsApcxBvN1KsYpnaBGo2gpIMtYbUQ9ZI90L8HdtgU/https/raw.githubusercontent.com/LeonardSSH/vscord/main/assets/icons/markdown.png'}, 'application_id': '810516608442695700'}]}}
[2024-11-06 21:49:30] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2024-11-06 21:49:30] [DEBUG   ] discord.client: Dispatching event presence_update
[2024-11-06 21:49:30] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'PRESENCE_UPDATE', 's': 125, 'op': 0, 'd': {'user': {'id': '978320542195138660'}, 'status': 'online', 'guild_id': '1279049561280872508', 'client_status': {'desktop': 'online'}, 'broadcast': None, 'activities': [{'type': 0, 'timestamps': {'start': 1730922939072}, 'state': 'Working on a file:14:41', 'session_id': 'e0d7bb1745784101d82d05ada2d411af', 'name': 'Visual Studio Code', 'id': '18b3e75868844d6d', 'flags': 1, 'details': 'In a workspace - 0 problems found', 'created_at': 1730926170568, 'assets': {'small_text': 'Visual Studio Code', 'small_image': 'mp:external/Joitre7BBxO-F2IaS7R300AaAcixAvPu3WD1YchRgdc/https/raw.githubusercontent.com/LeonardSSH/vscord/main/assets/icons/vscode.png', 'large_text': 'Editing a MARKDOWN file', 'large_image': 'mp:external/upBsApcxBvN1KsYpnaBGo2gpIMtYbUQ9ZI90L8HdtgU/https/raw.githubusercontent.com/LeonardSSH/vscord/main/assets/icons/markdown.png'}, 'application_id': '810516608442695700'}]}}
[2024-11-06 21:49:30] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2024-11-06 21:49:30] [DEBUG   ] discord.client: Dispatching event presence_update
[2024-11-06 21:49:32] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'PRESENCE_UPDATE', 's': 126, 'op': 0, 'd': {'user': {'id': '978320542195138660'}, 'status': 'online', 'guild_id': '1252996022020345877', 'client_status': {'desktop': 'online'}, 'broadcast': None, 'activities': [{'type': 0, 'timestamps': {'start': 1730922939072}, 'state': 'Working on a file:15:3', 'session_id': 'e0d7bb1745784101d82d05ada2d411af', 'name': 'Visual Studio Code', 'id': '18b3e75868844d6d', 'flags': 1, 'details': 'In a workspace - 0 problems found', 'created_at': 1730926172573, 'assets': {'small_text': 'Visual Studio Code', 'small_image': 'mp:external/Joitre7BBxO-F2IaS7R300AaAcixAvPu3WD1YchRgdc/https/raw.githubusercontent.com/LeonardSSH/vscord/main/assets/icons/vscode.png', 'large_text': 'Editing a MARKDOWN file', 'large_image': 'mp:external/upBsApcxBvN1KsYpnaBGo2gpIMtYbUQ9ZI90L8HdtgU/https/raw.githubusercontent.com/LeonardSSH/vscord/main/assets/icons/markdown.png'}, 'application_id': '810516608442695700'}]}}
[2024-11-06 21:49:32] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2024-11-06 21:49:32] [DEBUG   ] discord.client: Dispatching event presence_update
[2024-11-06 21:49:32] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'PRESENCE_UPDATE', 's': 127, 'op': 0, 'd': {'user': {'id': '978320542195138660'}, 'status': 'online', 'guild_id': '1279049561280872508', 'client_status': {'desktop': 'online'}, 'broadcast': None, 'activities': [{'type': 0, 'timestamps': {'start': 1730922939072}, 'state': 'Working on a file:15:3', 'session_id': 'e0d7bb1745784101d82d05ada2d411af', 'name': 'Visual Studio Code', 'id': '18b3e75868844d6d', 'flags': 1, 'details': 'In a workspace - 0 problems found', 'created_at': 1730926172573, 'assets': {'small_text': 'Visual Studio Code', 'small_image': 'mp:external/Joitre7BBxO-F2IaS7R300AaAcixAvPu3WD1YchRgdc/https/raw.githubusercontent.com/LeonardSSH/vscord/main/assets/icons/vscode.png', 'large_text': 'Editing a MARKDOWN file', 'large_image': 'mp:external/upBsApcxBvN1KsYpnaBGo2gpIMtYbUQ9ZI90L8HdtgU/https/raw.githubusercontent.com/LeonardSSH/vscord/main/assets/icons/markdown.png'}, 'application_id': '810516608442695700'}]}}
[2024-11-06 21:49:32] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2024-11-06 21:49:32] [DEBUG   ] discord.client: Dispatching event presence_update
[2024-11-06 21:49:42] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'PRESENCE_UPDATE', 's': 128, 'op': 0, 'd': {'user': {'id': '978320542195138660'}, 'status': 'online', 'guild_id': '1279049561280872508', 'client_status': {'desktop': 'online'}, 'broadcast': None, 'activities': [{'type': 0, 'timestamps': {'start': 1730922939072}, 'state': 'Working on a file:14:5', 'session_id': 'e0d7bb1745784101d82d05ada2d411af', 'name': 'Visual Studio Code', 'id': '18b3e75868844d6d', 'flags': 1, 'details': 'In a workspace - 0 problems found', 'created_at': 1730926182835, 'assets': {'small_text': 'Visual Studio Code', 'small_image': 'mp:external/Joitre7BBxO-F2IaS7R300AaAcixAvPu3WD1YchRgdc/https/raw.githubusercontent.com/LeonardSSH/vscord/main/assets/icons/vscode.png', 'large_text': 'Editing a MARKDOWN file', 'large_image': 'mp:external/upBsApcxBvN1KsYpnaBGo2gpIMtYbUQ9ZI90L8HdtgU/https/raw.githubusercontent.com/LeonardSSH/vscord/main/assets/icons/markdown.png'}, 'application_id': '810516608442695700'}]}}
[2024-11-06 21:49:42] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2024-11-06 21:49:42] [DEBUG   ] discord.client: Dispatching event presence_update
[2024-11-06 21:49:42] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'PRESENCE_UPDATE', 's': 129, 'op': 0, 'd': {'user': {'id': '978320542195138660'}, 'status': 'online', 'guild_id': '1252996022020345877', 'client_status': {'desktop': 'online'}, 'broadcast': None, 'activities': [{'type': 0, 'timestamps': {'start': 1730922939072}, 'state': 'Working on a file:14:5', 'session_id': 'e0d7bb1745784101d82d05ada2d411af', 'name': 'Visual Studio Code', 'id': '18b3e75868844d6d', 'flags': 1, 'details': 'In a workspace - 0 problems found', 'created_at': 1730926182835, 'assets': {'small_text': 'Visual Studio Code', 'small_image': 'mp:external/Joitre7BBxO-F2IaS7R300AaAcixAvPu3WD1YchRgdc/https/raw.githubusercontent.com/LeonardSSH/vscord/main/assets/icons/vscode.png', 'large_text': 'Editing a MARKDOWN file', 'large_image': 'mp:external/upBsApcxBvN1KsYpnaBGo2gpIMtYbUQ9ZI90L8HdtgU/https/raw.githubusercontent.com/LeonardSSH/vscord/main/assets/icons/markdown.png'}, 'application_id': '810516608442695700'}]}}
[2024-11-06 21:49:42] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2024-11-06 21:49:42] [DEBUG   ] discord.client: Dispatching event presence_update
[2024-11-06 21:49:43] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'PRESENCE_UPDATE', 's': 130, 'op': 0, 'd': {'user': {'id': '978320542195138660'}, 'status': 'online', 'guild_id': '1252996022020345877', 'client_status': {'desktop': 'online'}, 'broadcast': None, 'activities': [{'type': 0, 'timestamps': {'start': 1730922939072}, 'state': 'Working on a file:14:40', 'session_id': 'e0d7bb1745784101d82d05ada2d411af', 'name': 'Visual Studio Code', 'id': '18b3e75868844d6d', 'flags': 1, 'details': 'In a workspace - 0 problems found', 'created_at': 1730926184163, 'assets': {'small_text': 'Visual Studio Code', 'small_image': 'mp:external/Joitre7BBxO-F2IaS7R300AaAcixAvPu3WD1YchRgdc/https/raw.githubusercontent.com/LeonardSSH/vscord/main/assets/icons/vscode.png', 'large_text': 'Editing a MARKDOWN file', 'large_image': 'mp:external/upBsApcxBvN1KsYpnaBGo2gpIMtYbUQ9ZI90L8HdtgU/https/raw.githubusercontent.com/LeonardSSH/vscord/main/assets/icons/markdown.png'}, 'application_id': '810516608442695700'}]}}
[2024-11-06 21:49:43] [DEBUG   ] discord.client: Dispatching event socket_event_type
